Gene.ID	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10
MEIS2	160.21	748.26	199.62	788.44	469.25	413.78	241.06	250.83	228.43	54.74
ENSG00000291257	0.55	76.58	0.0	157.69	20.18	2.39	1.51	4.03	0.0	6.28
ENSG00000291227	0.0	0.0	0.0	0.0	2.52	0.0	0.0	1.73	0.0	2.69
ENSG00000261296	1.09	15.32	1.36	84.91	7.57	38.27	5.29	4.03	0.0	4.49
ENSG00000290879	16.95	4.38	12.94	0.0	32.8	9.57	15.87	39.12	24.54	4.04
ENSG00000290880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000291058	0.0	15.32	0.0	0.0	0.0	0.0	2.27	0.58	1.75	2.69
ENSG00000291258	76.01	253.8	75.62	667.14	305.26	296.58	136.78	139.22	126.19	82.56
ENSG00000289209	3.83	0.0	4.77	24.26	5.05	26.31	9.07	13.81	11.1	10.77
ENSG00000291259	3.83	24.07	19.76	105.13	40.37	38.27	4.53	12.08	7.59	7.63
ENSG00000291082	65.07	115.96	56.55	460.93	214.44	499.88	50.63	59.83	56.67	29.61
ENSG00000290690	28.43	35.01	40.88	222.38	146.32	93.28	13.6	37.39	34.47	25.57
ENSG00000291026	4.37	0.0	3.41	0.0	10.09	102.85	0.76	4.6	2.92	1.79
ENSG00000291260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000291027	36.09	52.51	20.44	198.12	138.76	176.99	16.62	35.09	22.2	23.33
ENSG00000291028	0.0	35.01	4.77	0.0	12.61	7.18	3.78	3.45	0.58	2.69
ENSG00000291159	38.28	59.07	29.98	97.04	70.64	143.51	38.54	62.71	40.31	10.77
SEC11A	1601.57	2098.2	1964.85	2826.26	2215.04	4211.9	3151.87	2604.95	2971.39	729.54
ENSG00000291002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000291003	168.41	236.29	180.54	966.35	524.75	923.22	133.0	111.03	157.74	103.19
ENSG00000291261	0.0	8.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9
ENSG00000291004	0.0	0.0	0.0	0.0	0.0	19.13	0.0	0.0	0.58	0.0
WHAMMP3	0.0	0.0	0.68	0.0	0.0	0.0	0.0	1.15	1.17	0.0
ENSG00000290399	6.56	15.32	7.49	0.0	12.61	4.78	17.38	21.86	14.61	4.49
ENSG00000277435	1.09	0.0	0.0	0.0	0.0	0.0	0.76	0.58	0.0	0.0
ENSG00000283273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000277867	0.0	2.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDCD6IPP1	0.0	4.38	1.36	32.35	2.52	0.0	0.0	4.03	1.17	0.45
ENSG00000290368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.0
ENSG00000277755	0.0	8.75	0.0	44.48	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274253	132.33	249.42	168.96	2223.81	948.58	652.95	63.48	111.03	73.61	100.05
ENSG00000291163	7.11	4.38	5.45	0.0	40.37	0.0	1.51	5.18	3.51	7.18
RHCG	2.73	30.63	0.0	0.0	10.09	0.0	3.78	1.73	0.0	4.94
ENSG00000290664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000291296	1.09	2.19	0.0	0.0	0.0	0.0	0.0	0.58	1.75	0.0
ENSG00000290665	0.0	8.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000290666	0.55	2.19	0.0	0.0	0.0	0.0	0.0	0.58	0.58	0.0
ENSG00000290667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACSBG1	1.64	70.01	4.09	36.39	10.09	23.92	9.07	13.81	6.43	7.18
ENSG00000259708	0.0	15.32	0.68	0.0	0.0	2.39	3.02	3.45	2.34	3.14
DNAJA4	112.09	251.61	143.07	671.19	549.98	612.29	34.76	48.33	28.63	90.18
WDR61	179.9	417.89	267.75	986.56	761.89	1590.53	226.7	264.06	170.01	173.64
ENSG00000272418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259562	12.58	19.69	14.31	48.52	27.75	7.18	9.07	17.83	15.77	11.22
ENSG00000259322	2.73	8.75	0.0	0.0	7.57	0.0	1.51	4.03	0.0	0.45
ENSG00000277482	0.0	8.75	0.68	0.0	0.0	0.0	0.0	0.58	0.0	0.0
ENSG00000291297	1.09	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.0
ENSG00000291020	0.0	10.94	0.0	0.0	7.57	0.0	0.0	4.03	0.0	0.0
CHD2	2653.07	5235.65	2500.34	32920.42	10459.64	13372.38	2305.53	3088.78	2732.44	1279.16
ENSG00000260532	4.92	0.0	7.49	0.0	20.18	2.39	0.76	3.45	0.0	1.79
ENSG00000287855	0.55	17.5	6.13	32.35	15.14	21.53	9.82	10.36	2.92	5.83
ENSG00000261732	4.37	15.32	8.18	32.35	20.18	4.78	8.31	7.48	2.92	2.69
RAB40C	243.87	350.06	299.09	1111.9	696.3	1946.9	256.93	310.09	229.6	144.92
NHLRC4	1.64	4.38	0.68	105.13	22.71	9.57	4.53	2.88	2.92	5.38
ENSG00000280327	3.83	17.5	3.41	0.0	12.61	0.0	2.27	4.6	1.75	0.45
ENSG00000206168	0.0	0.0	1.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WFIKKN1	12.58	52.51	15.67	16.17	35.32	248.74	15.11	24.74	18.7	8.97
ENSG00000260803	0.0	0.0	0.0	0.0	5.05	0.0	0.0	0.0	0.0	0.0
ENSG00000262482	0.0	2.19	0.68	0.0	25.23	0.0	0.76	2.3	0.0	0.0
FAM234A	225.83	350.06	352.91	549.89	633.23	1930.16	321.16	365.31	394.94	131.46
ENSG00000275438	0.55	10.94	0.0	0.0	0.0	0.0	0.0	1.15	0.58	0.9
ENSG00000268836	9.3	6.56	6.81	40.43	73.16	11.96	6.05	8.63	4.09	4.94
AXIN1	243.87	584.17	267.07	756.09	544.93	904.09	454.15	495.91	396.69	165.56
ENSG00000260989	0.55	4.38	0.0	0.0	12.61	0.0	0.76	0.0	0.0	0.0
ENSG00000260954	1.09	4.38	0.0	0.0	15.14	2.39	0.0	0.0	0.58	0.0
ABCA3	844.26	1111.45	994.0	5050.06	3443.66	4850.51	575.82	792.76	646.74	673.9
ENSG00000280231	0.55	10.94	4.09	28.3	32.8	0.0	4.53	3.45	0.0	0.0
WASIR2	3.28	0.0	2.04	0.0	0.0	0.0	2.27	1.15	1.75	0.45
ENSG00000260379	0.0	4.38	1.36	24.26	12.61	0.0	0.0	2.88	0.58	1.35
RPL23AP86	1.09	80.95	4.77	76.82	47.93	0.0	8.31	15.53	9.35	13.01
SMIM22	3.28	6.56	3.41	12.13	15.14	0.0	1.51	4.03	2.34	3.59
ENSG00000286901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL9RP3	0.55	4.38	0.0	0.0	0.0	0.0	0.0	2.88	0.0	0.9
ENSG00000282907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.9
LINC02152	1.64	21.88	0.0	20.22	12.61	0.0	16.62	13.81	16.36	2.69
ENSG00000261394	0.55	111.58	11.58	52.56	55.5	64.58	14.36	2.88	4.67	3.59
ENSG00000260022	0.0	0.0	0.68	0.0	0.0	0.0	0.0	2.3	0.58	0.9
ENSG00000226890	3.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261066	0.0	2.19	2.73	0.0	0.0	0.0	0.0	1.15	0.0	0.0
ENSG00000261442	1.64	2.19	1.36	0.0	12.61	19.13	2.27	3.45	0.0	2.24
WASH4P	6.56	0.0	2.73	64.69	7.57	2.39	3.02	0.0	0.0	1.79
TMEM204	2.19	0.0	2.04	0.0	25.23	19.13	5.29	5.75	0.0	0.0
ANKS3	156.93	255.98	173.73	562.02	575.2	1485.29	158.69	176.04	132.04	93.32
ENSG00000260242	0.0	0.0	0.0	0.0	2.52	0.0	0.76	0.0	0.0	0.0
UNKL	27.34	172.84	48.37	634.8	156.42	110.02	33.25	44.87	33.89	25.13
ARHGDIG	66.16	15.32	79.03	238.55	290.12	545.32	40.81	28.19	30.38	26.47
ENSG00000260058	0.0	0.0	0.0	0.0	0.0	0.0	0.76	1.15	0.0	0.9
ENSG00000278434	6.01	10.94	3.41	0.0	5.05	19.13	6.05	5.75	2.92	3.59
IFT140	448.92	1037.06	481.67	2345.11	1175.64	2791.19	433.75	573.0	478.48	296.12
ENSG00000275056	4.92	10.94	2.73	8.09	2.52	38.27	1.51	4.03	1.17	4.49
ENSG00000261789	1.64	19.69	2.73	56.61	20.18	0.0	3.78	5.75	4.67	4.04
ENSG00000280062	0.55	0.0	0.0	0.0	5.05	0.0	0.0	1.15	0.58	0.0
GLYR1	1647.5	2761.13	2065.0	12437.14	5918.55	7550.81	1548.36	2066.47	1567.49	1241.47
ENSG00000260289	0.0	56.89	4.77	0.0	22.71	16.74	2.27	5.18	3.51	3.14
ENSG00000286849	0.55	13.13	4.77	64.69	27.75	2.39	3.78	6.9	1.17	6.73
ENSG00000267077	1.64	0.0	7.49	16.17	0.0	2.39	0.0	2.3	0.0	0.45
ENSG00000260723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260003	0.55	0.0	0.0	0.0	0.0	0.0	3.78	0.58	0.0	2.69
ENSG00000260342	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34	0.0
ENSG00000261555	0.0	6.56	0.0	0.0	7.57	7.18	4.53	3.45	1.75	0.9
ENSG00000263159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
CDIP1	306.21	540.41	357.0	881.44	847.67	1485.29	238.03	318.72	222.01	182.16
XYLT1	101.16	389.45	173.73	485.19	290.12	454.44	117.13	218.04	130.28	88.39
ADCY9	263.56	660.75	342.01	1835.65	1142.84	1181.53	312.84	434.35	340.61	231.07
ENSG00000262516	0.0	0.0	0.0	8.09	0.0	0.0	1.51	1.73	0.58	1.79
CPPED1	61.79	74.39	92.66	202.16	151.37	236.79	127.71	132.89	127.36	42.62
ZNF500	75.46	177.22	67.45	157.69	161.46	394.64	55.92	87.45	68.94	48.46
ENSG00000287522	0.0	24.07	0.68	76.82	30.27	2.39	5.29	3.45	1.75	1.79
ENSG00000275927	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	1.17	0.0
ENSG00000261090	22.42	50.32	17.71	16.17	128.66	76.54	14.36	16.68	5.26	11.22
ENSG00000260017	1.09	41.57	2.73	20.22	10.09	7.18	0.0	1.15	0.58	0.9
LINC02861	7.11	61.26	7.49	0.0	37.84	45.44	12.85	8.05	5.26	7.18
ENSG00000283213	38.82	100.64	41.56	161.73	146.32	215.26	14.36	28.19	9.93	20.19
SUB1P3	1.09	2.19	0.0	0.0	0.0	2.39	0.0	2.3	0.0	0.45
HS3ST4	102.25	133.46	102.88	735.88	602.96	365.94	80.86	63.28	58.42	48.01
ENSG00000278979	0.55	15.32	2.73	0.0	15.14	2.39	3.02	3.45	1.17	2.69
TMC5	3.28	59.07	3.41	40.43	12.61	90.89	7.56	13.23	0.58	5.83
CREBBP	1169.6	1448.39	1427.31	8317.04	3574.84	3276.72	1354.15	1868.0	1548.21	763.19
LINC02858	0.55	10.94	2.73	4.04	0.0	0.0	1.51	3.45	0.0	4.49
RPS15A	936.67	1995.37	1016.49	2607.92	2437.05	3453.71	1548.36	1255.3	1432.53	548.73
RPL7P47	2.73	8.75	2.04	0.0	5.05	9.57	0.0	2.88	2.92	1.79
ENSG00000260601	1.09	0.0	0.0	0.0	7.57	0.0	2.27	0.0	0.0	0.0
ENSG00000260071	3.28	83.14	3.41	0.0	35.32	59.79	8.31	17.83	3.51	14.36
ENSG00000260316	4.92	37.19	0.68	24.26	37.84	4.78	9.82	2.88	9.35	6.73
LINC01195	0.0	17.5	4.09	0.0	15.14	0.0	0.0	1.15	0.0	0.0
RGS11	138.34	83.14	142.39	606.49	466.72	1368.09	44.58	65.01	53.75	28.71
RPUSD1	62.34	59.07	98.79	101.08	141.28	461.61	152.64	137.5	140.8	35.89
GNG13	7.11	17.5	7.49	80.87	22.71	74.14	6.05	7.48	5.84	5.38
SCNN1B	0.0	48.13	3.41	0.0	17.66	0.0	2.27	2.3	4.67	1.79
ENSG00000262801	4.37	39.38	6.13	36.39	63.07	71.75	16.62	24.74	18.7	16.15
MGRN1	1183.27	1174.9	1555.39	6610.77	3254.45	4109.06	1230.98	1253.58	1357.16	854.72
ENSG00000262116	0.0	0.0	0.68	0.0	0.0	0.0	0.76	0.0	0.58	0.0
SYT17	124.67	251.61	132.85	545.84	426.36	313.32	160.2	171.44	143.72	94.67
SCNN1G	2.73	35.01	2.04	16.17	12.61	0.0	3.02	6.9	1.17	3.14
ENSG00000285952	1.09	21.88	0.0	0.0	0.0	2.39	0.0	1.73	1.75	4.04
ENSG00000262267	0.0	15.32	0.68	0.0	2.52	71.75	0.76	1.15	0.0	0.0
ENSG00000261448	0.0	0.0	0.0	0.0	5.05	0.0	0.0	4.03	0.0	1.79
CYCSP39	1.09	10.94	0.68	0.0	5.05	0.0	0.0	1.15	0.0	0.9
HS3ST2	162.95	262.55	240.5	1221.07	799.74	1100.21	74.06	70.76	39.14	70.44
ENSG00000231876	0.55	8.75	2.73	8.09	2.52	9.57	2.27	2.88	0.0	0.9
TMC7	19.14	89.7	48.37	258.77	189.21	69.36	82.37	97.23	99.32	28.27
METTL26	160.21	109.4	305.9	234.51	335.54	930.4	212.34	184.67	198.64	72.68
ENSG00000259876	0.0	8.75	0.68	8.09	0.0	0.0	0.76	0.0	1.17	0.0
TNRC6A	1056.96	2365.12	1015.81	7540.73	3806.94	4262.13	803.27	1190.29	831.36	559.49
ENSG00000259899	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.0
ENSG00000261158	0.0	0.0	2.04	0.0	0.0	9.57	2.27	0.58	0.0	0.45
SNX29	126.86	501.03	196.21	1269.59	713.96	951.92	156.42	208.26	225.51	130.56
POLR3E	257.0	542.6	284.78	1552.62	933.45	1148.05	293.95	342.3	286.86	136.4
ENSG00000259929	0.0	6.56	1.36	12.13	5.05	0.0	1.51	4.03	1.17	0.45
ENSG00000260580	2.19	4.38	0.68	0.0	10.09	0.0	0.76	0.0	1.17	1.35
UBALD1	128.5	100.64	285.46	594.36	411.22	535.76	303.02	302.03	251.8	101.85
CHTF18	87.49	124.71	62.0	529.67	378.42	303.75	142.06	175.47	115.68	31.86
ENSG00000285613	2.73	21.88	4.09	52.56	50.46	0.0	5.29	6.9	6.43	6.28
ENSG00000260741	1.09	30.63	0.0	36.39	0.0	0.0	0.0	2.88	0.0	1.35
ENSG00000259871	0.0	28.44	1.36	0.0	2.52	0.0	0.0	0.58	0.0	0.0
LINC01177	0.0	2.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45
ENSG00000279410	0.0	6.56	0.0	0.0	0.0	0.0	1.51	3.45	0.58	0.9
ENSG00000260378	0.0	21.88	1.36	44.48	37.84	0.0	3.78	6.33	1.75	2.24
ENSG00000260681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
ENSG00000259925	0.0	2.19	1.36	0.0	0.0	0.0	0.76	3.45	0.0	3.14
ARL6IP1	1520.65	1384.94	1868.1	4989.41	4230.78	10050.21	1502.26	1687.35	1618.31	1270.64
LINC02191	0.55	6.56	0.0	8.09	15.14	0.0	0.76	3.45	4.09	1.79
ENSG00000280283	0.0	28.44	0.0	0.0	2.52	0.0	2.27	2.3	2.92	0.0
COQ7-DT	4.92	0.0	0.68	0.0	0.0	4.78	0.76	0.0	1.75	0.9
LINC02177	1.64	201.29	11.58	473.06	105.96	2.39	15.11	18.41	7.01	10.32
ENSG00000261482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL35AP34	0.0	4.38	0.0	0.0	0.0	0.0	1.51	0.58	0.58	0.0
ENSG00000260934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCMTD1P2	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
ENSG00000266994	1.64	6.56	5.45	72.78	20.18	23.92	1.51	4.6	2.34	2.24
ENSG00000280400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274834	0.0	8.75	2.73	36.39	5.05	0.0	3.02	3.45	1.75	2.24
ENSG00000283110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278389	0.0	32.82	1.36	0.0	7.57	0.0	1.51	2.88	0.58	1.35
ENSG00000286790	2.19	26.25	2.04	0.0	37.84	2.39	3.02	2.88	3.51	1.79
ENSG00000279165	5.47	185.97	25.89	473.06	254.81	198.52	49.87	31.07	14.61	34.1
ENSG00000261759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2P9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.58	0.0
RARRES2P8	0.0	0.0	0.68	0.0	0.0	0.0	0.76	0.0	0.58	1.35
FRG2HP	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.0	1.17	0.45
AGGF1P5	2.19	30.63	1.36	12.13	15.14	0.0	2.27	5.75	0.0	6.73
ENSG00000260611	0.0	4.38	0.0	0.0	5.05	19.13	0.0	2.88	0.0	0.45
VN1R68P	0.55	32.82	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
AGGF1P8	0.0	8.75	1.36	0.0	0.0	0.0	0.0	0.0	0.0	0.45
ENSG00000261009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L46	0.0	0.0	0.0	0.0	2.52	0.0	0.0	1.73	0.0	0.0
ENSG00000260522	0.0	28.44	3.41	0.0	25.23	0.0	1.51	0.58	2.34	0.45
NAMPTP3	0.0	26.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79
ENSG00000261445	0.0	0.0	1.36	0.0	0.0	0.0	0.0	0.58	0.0	1.35
ENSG00000259990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2MP1	0.0	8.75	0.0	80.87	0.0	0.0	2.27	0.58	0.0	0.45
ENSG00000260958	0.0	4.38	0.0	12.13	17.66	0.0	0.0	3.45	0.58	1.35
RARRES2P5	0.0	4.38	1.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTND4LP25	0.0	0.0	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORC6	54.68	100.64	85.16	505.41	181.64	251.14	92.19	85.72	93.48	44.42
ENSG00000262885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB43P1	1.09	6.56	0.68	0.0	0.0	0.0	5.29	8.05	6.43	0.9
ENSG00000179755	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.45
ENSG00000261800	1.64	8.75	1.36	0.0	30.27	0.0	3.78	2.3	0.0	4.04
DUX4L47	0.0	0.0	1.36	0.0	0.0	0.0	0.0	1.73	0.0	0.0
NETO2	201.22	185.97	258.89	650.97	602.96	1662.28	144.33	197.9	141.97	135.5
ENSG00000262561	0.0	0.0	0.0	0.0	0.0	0.0	3.02	4.6	0.0	0.45
PPP1R1AP2	0.0	6.56	0.68	0.0	0.0	0.0	0.0	1.15	0.0	0.0
ENSG00000261350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITFG1-AS1	2.19	0.0	0.68	0.0	12.61	0.0	1.51	0.0	0.0	0.45
SIAH1	269.02	280.05	376.75	1249.37	779.55	1277.2	255.41	212.86	257.06	221.64
DNAJA2	1272.4	2894.59	1463.41	9473.42	4745.44	6866.77	1312.59	1547.55	1239.15	974.51
METTL22	132.33	269.11	158.74	545.84	353.2	669.7	160.96	188.12	172.93	83.0
DUX4L45	0.0	6.56	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.9
ENSG00000261507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205452	0.0	2.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000287905	0.0	8.75	0.0	0.0	7.57	0.0	1.51	0.58	0.0	1.35
SLC25A1P4	0.0	0.0	1.36	8.09	5.05	0.0	0.0	0.0	0.0	0.0
ENSG00000262011	0.0	4.38	0.0	0.0	0.0	0.0	0.0	0.0	1.75	2.24
AGGF1P7	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.0
ENSG00000287353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C16orf87	207.24	312.87	247.31	808.66	587.82	1353.74	230.48	208.26	222.01	168.7
TCERG1P2	0.0	13.13	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.45
ENSG00000260857	0.55	28.44	1.36	0.0	15.14	38.27	0.0	3.45	0.58	6.28
ENSG00000259821	0.0	50.32	0.0	24.26	0.0	0.0	3.78	5.75	0.58	0.45
VPS35	925.73	2131.02	1123.45	5620.17	3456.27	6574.97	871.28	1030.36	931.84	758.7
AGGF1P9	0.0	2.19	0.68	0.0	7.57	7.18	2.27	3.45	0.0	2.24
VN1R69P	0.0	8.75	0.68	0.0	0.0	31.09	1.51	2.3	0.0	4.04
CLUHP11	0.55	13.13	0.68	0.0	0.0	0.0	0.0	2.88	0.0	0.0
CKBP1	0.55	0.0	0.0	121.3	2.52	0.0	0.76	0.58	0.0	0.0
ENSG00000261470	0.0	4.38	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
ENSG00000260590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279415	2.73	26.25	3.41	24.26	70.64	21.53	9.07	14.96	9.35	8.52
ENSG00000278681	0.0	4.38	0.0	0.0	0.0	0.0	2.27	1.15	0.0	0.9
ZNF971P	0.0	6.56	0.0	0.0	5.05	0.0	0.76	1.73	0.0	2.69
ENSG00000280376	1.64	0.0	1.36	0.0	5.05	98.06	1.51	1.15	0.0	0.9
SHISA9	229.11	334.75	299.09	606.49	406.17	655.34	315.11	434.35	362.81	42.62
ENSG00000198555	0.0	19.69	0.0	12.13	20.18	88.5	0.0	0.0	0.58	3.14
EEF1A1P38	1.64	4.38	1.36	36.39	2.52	0.0	2.27	3.45	3.51	1.35
ENSG00000261427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17	0.45
ENSG00000261197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.0
BCAP31P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34	0.9
LINC02167	0.0	0.0	0.0	117.26	0.0	0.0	0.0	1.73	2.92	0.9
ENSG00000228480	0.0	35.01	0.0	0.0	20.18	0.0	2.27	4.03	1.75	6.73
ENSG00000287448	0.0	39.38	0.0	0.0	7.57	14.35	0.0	1.73	2.34	4.04
ENSG00000260605	0.55	10.94	0.0	24.26	2.52	0.0	0.0	1.15	0.0	0.0
ENSG00000261130	2.73	4.38	0.0	0.0	0.0	0.0	1.51	4.6	1.75	2.69
ENSG00000260126	0.55	19.69	2.73	0.0	12.61	0.0	3.02	4.6	0.58	8.97
ENSG00000280067	8.75	8.75	4.77	0.0	35.32	7.18	1.51	10.36	5.84	3.14
ENSG00000282973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000282946	0.0	10.94	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
CCNYL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0
QPRT	401.35	638.87	411.5	3173.98	1188.25	1363.31	952.89	973.41	937.69	694.99
VPS35P1	1.09	8.75	3.41	12.13	2.52	0.0	0.76	2.3	1.17	2.69
ENSG00000261782	0.0	0.0	1.36	0.0	45.41	2.39	0.76	2.88	0.0	0.45
ENSG00000260352	1.09	13.13	1.36	0.0	7.57	31.09	0.0	0.58	0.0	2.69
ENSG00000261725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73	0.0	0.45
ENSG00000260975	0.0	2.19	3.41	24.26	10.09	2.39	2.27	3.45	0.0	2.24
FRG2IP	0.55	45.95	6.81	76.82	20.18	74.14	5.29	14.38	2.34	8.97
MYLK3	9.84	76.58	10.9	93.0	95.87	136.33	11.33	22.44	21.03	18.4
ENSG00000280180	1.09	50.32	0.68	32.35	25.23	0.0	2.27	7.48	0.58	0.45
LINC02127	0.0	13.13	0.0	0.0	0.0	0.0	0.0	3.45	0.58	0.45
HMGN2P41	0.55	0.0	6.81	0.0	12.61	7.18	0.76	0.0	0.58	0.9
ENSG00000260184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0
LINC02184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR3P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0
ENSG00000261512	3.28	13.13	2.73	0.0	0.0	0.0	12.09	14.96	5.84	1.79
ENSG00000260405	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.58	0.0	0.0
TMF1P1	0.0	10.94	0.0	12.13	0.0	0.0	0.0	0.58	0.0	0.0
KIF18BP1	1.09	52.51	3.41	12.13	27.75	33.48	0.76	5.75	2.34	8.97
C2orf69P1	0.0	4.38	0.0	40.43	17.66	153.07	0.0	2.88	0.58	0.45
ENSG00000287469	1.64	24.07	2.04	40.43	17.66	0.0	3.78	7.48	7.01	4.94
LINC00273	0.0	15.32	0.0	16.17	0.0	0.0	0.0	0.0	0.0	0.0
LONP2	322.06	706.69	414.91	1944.82	1175.64	1592.92	380.1	512.59	437.0	232.86
ENSG00000280265	1.09	8.75	2.04	0.0	7.57	0.0	0.76	1.73	0.0	0.9
ENSG00000261131	1.64	2.19	0.0	0.0	2.52	0.0	0.76	3.45	1.17	0.9
ENSG00000286712	0.55	43.76	0.0	0.0	12.61	14.35	0.76	5.18	2.34	4.04
ENSG00000279620	0.0	28.44	1.36	0.0	5.05	0.0	0.76	2.88	2.34	3.14
LINC02133	0.55	10.94	0.0	60.65	10.09	7.18	0.76	3.45	1.75	1.35
FRG2JP	0.55	4.38	1.36	0.0	2.52	0.0	1.51	6.9	0.58	2.69
ENSG00000260251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
C1QL1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2orf69P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15	0.0	0.0
ENSG00000279779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260073	0.0	10.94	0.0	0.0	0.0	0.0	0.0	0.0	1.17	0.45
ENSG00000261802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL23AP72	0.0	19.69	0.0	0.0	0.0	0.0	1.51	0.58	0.0	1.79
ENSG00000260033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	1.35
HMGN2P3	0.0	0.0	2.04	0.0	2.52	0.0	0.0	1.73	0.0	0.45
