PC1	PC2	PC3	PC4
ARSJ	0.00115761160563702	-0.00878328142104846	0.0073836020147111	-7.2144397766989e-05
C21orf15	8.26275079967124e-05	-0.015320994740217	-0.000923616427129099	0.0023719526628885
TMCO7	0.00128500061108918	-0.00506900021028249	0.00923511245352776	0.00555547266900547
DNAH3	0.00139639735283664	0.00103879072440319	-0.00914723234139519	0.0023458610173201
C5orf54	-0.00028606102965904	-0.00319323453310804	0.0166081039291616	-0.00021919377293939
NR_033999	-0.00151549936906654	0.00111171458018008	0.00673122468721999	0.000150696750181845
WBP1	-0.0015544497001159	0.00503534329954066	-0.0012732810889762	-0.00519491509418428
NR_034107	0.00152929014762915	0.00575500209853353	0.000295182212072486	0.00298430727756495
POU6F2	-0.00157381779411017	0.00358679036843082	-0.00323528816972392	-7.11166582662711e-05
APBA3	0.00112650043158407	0.000997784977466501	-0.0125356285233798	0.00489537712508029
BPHL	0.00157909497686723	-0.00394628533435684	0.00215514919883792	0.00547062358700182
C14orf169	-0.000183040920592395	-0.0144760961737439	-0.00529666131164295	-0.000835015648328233
KIAA1267	-0.00136895141296137	-0.00779896502938362	-0.00385808082985732	-0.000163916919123012
EIF2C1	0.00147469603275595	0.00678654287495042	0.000726653688616294	-0.0109512509386765
PPP1R11	-0.00162996596240236	6.36242377172548e-05	0.00244084251007409	-7.7347502878819e-06
FOXN2	-0.00158426948158677	-0.00186648914121485	0.00417696523890383	-0.00572814520022489
PMS2	-0.00164485718116434	0.000413772010090395	0.000443912513009859	-0.00541303087506615
NPRL2	-0.00155602097878217	0.00362546780109551	0.00384863541409105	-6.85969433854238e-05
TET3	0.00153524524760079	-0.00512077380264854	0.00229099392384393	-0.0108145310287339
FRG1B	-0.000724333014144758	-0.00455321145312589	-0.0145597662225101	0.00535647498194101
RNF145	0.00152432068129009	-0.00485800096242983	-0.00346201031748818	0.0108530186232797
PPT2	0.00144762668775113	0.00373394582433511	0.00699259986098932	0.00555207544391575
SESTD1	-0.00154886454727626	0.00440467064953491	0.00293135939523049	-0.0056120014266821
LOC100130987	-0.00116816550829328	-0.00915353570240801	-0.00633699385328962	0.00307087594036002
AVPI1	0.001606022136273	0.000434252575882926	-0.00360592105525253	-0.00542970726413555
C6orf145	0.00161010449065662	0.00274623302103704	-0.00149496040156852	-0.00559445394008233
FAM173B	0.00145625615957284	-0.00027812587644871	0.00793881291805388	0.00565923738428275
ZFP90	-0.00161954743337106	-0.00198353387368584	0.00182054188852774	0.00549539991852858
C11orf91	-0.00113627070342264	0.00105646497674191	0.0123328036341841	0.0016130583631053
NR_034007	-0.00113627070342264	0.00105646497674191	0.0123328036341841	0.0016130583631053
RALGAPA2	0.00151087088300382	-0.00568021627945126	0.00207861388450228	-0.00526687202782228
C22orf27	-0.0011944998199627	0.00710148952659716	0.00864720733679332	-0.00569946688247959
INF2	-0.00161603691659208	-0.00231252724474412	0.00149971934550237	0.0218144536453372
NAGS	0.000676493705845232	-0.0137583705822568	-0.00223783424259188	-0.00531003677983196
ZFPL1	0.00152264812867211	0.00385548313207061	-0.00467424771305941	-0.00565502715590337
ARL2	-0.00156903271216912	-0.00185613145252033	-0.00453654149856811	0.0216185964980557
ZNF71	-0.00139737196541451	0.00500387995158442	0.00699173799068187	-0.0111245104109961
ZMYM4	0.00150415489307133	0.00393124251904725	-0.00517074857429423	2.68199456842816e-05
DDX11L2	0.000958087724886397	0.00136831713551534	-0.0137985330757204	0.00278507945738817
TMED4	0.00159746426505273	-0.00113884515116176	-0.00355669589993416	-0.000107310492418048
NCF4	0.00089779170808047	-0.0120262825926174	-0.00469264630207377	0.00302582157773028
ANAPC2	-0.00138279011478066	-0.00787366223100751	-0.00237131500176396	0.0109044247050807
GNB2	0.00158638808867654	-0.00353573893466469	-0.00138262785911237	-0.021746766543452
GPATCH8	-0.00155235868234013	-0.00444260694672389	-0.0020896371607073	0.0217734420284872
SEL1L	-0.00160458702201503	-0.00157969741408583	0.00282515390604425	-0.000114613199418264
IL17RB	-0.00163059842864423	0.000517094177811052	-0.00107359424066071	0.00547242458464699
CCDC72	0.00124477734379028	0.00490192651877374	0.00960044163362121	0.00580575445718432
RBMS2	3.10877957997219e-05	-0.0151939560766915	-0.000144633442368529	-0.00580771980327034
BDP1	-0.00142053792509538	-0.00730636671482988	-0.0019322156503366	7.7485151001693e-05
TBC1D22B	0.00139509340134015	0.0066516935041348	0.00480130224499381	0.00562043811171851
C21orf7	-0.00082120327958024	0.00740261606537766	-0.0121812441256821	-6.95749043760316e-05
COPS6	0.00133858605211925	-0.00868782688434102	0.000415147730799732	-0.000119923775492857
HN1	0.0015823722316774	-0.000781744409815014	-0.00406194652957371	0.000220889242879609
GPR124	0.00163006259885021	-1.07045886299228e-05	0.000704832475137603	0.0108433859530537
FAM127B	-0.00153321521764448	0.00419534772966105	-0.00340804169013518	-0.01094661176487
ODF2L	-0.00160064605229375	-0.00288214774368331	-0.000319432591887034	-0.00555543385469916
SRP14	-0.00159965412409951	-0.00245811700193923	0.00181505012191563	-0.0109782604096418
ANGEL1	-0.00160200805706417	0.00252955177897911	-0.00132355047644395	0.0108153930849209
POGK	-0.00161128410674834	-0.0018173778491628	-0.00152587023200152	0.0109123845008679
LMBR1	-0.00159882480211186	-0.00274959956643609	-0.000932727042450164	4.2390928205864e-05
CABLES1	-0.00160167041407683	-0.00266772824994989	0.000397392034700499	0.0110419202293496
NMNAT1	0.00148619307755333	-0.00362480015472603	0.00560815069900685	0.00541425134727888
ZNF335	-0.00160271613604941	-0.00260695255133503	0.00038460019936408	-0.000189581162429868
PSTPIP1	-0.00143062672280201	0.00670722818701751	0.00296706779931764	0.00297760563524913
AKR1B1	0.0015627674276597	-0.00414408087493281	-0.00083118755696582	-0.000324176545815205
DPM3	0.00151495142769365	-0.00291619686725096	-0.00526208555525364	2.7643477613928e-05
RPH3AL	-0.00122172152887754	0.000686351692387526	0.011196443221455	-0.0054305734359729
BOD1L	-0.00162645003445063	-0.000171901986893796	0.000298192300523522	-0.0110240284021655
TIMP2	0.00160684613480525	0.000495152613699432	0.00257260808647184	0.0109182327817318
FSCN1	0.00155285007815355	-0.00252786022884478	-0.00415392718147255	0.0216977645254077
SOCS3	-0.000893716807946237	-0.0124132532954498	0.00256819442108649	0.00531871089725859
GLRX	-0.00123223606332548	-0.00983978765832722	-0.000557343928566531	-0.0110044879683915
GLUD1	-0.00159561487601468	-0.000885074559090265	-0.00306814671027126	-0.0220481043925925
SDHD	0.00133806309806831	-0.000961154886100912	0.00957075582546222	-0.0052135385571549
PPP1R8	0.00158640289508542	-0.00288548195135922	0.00171603449304716	-0.0054096163461754
RANBP10	-0.00154451777289961	0.00109621645113408	0.00510196564498376	1.41789435962263e-06
PEX6	-0.00145958004778556	-0.00542369932309347	0.00426692299959063	-0.0109793119836154
DPY19L4	0.0012244771987962	-0.00989543646527114	-0.000743286715992701	0.00560026160319948
SEPT2	0.00161050579232724	-0.000431504130557585	0.00209762405013597	-0.000310613871697449
FLJ42627	-0.00144211362560357	0.00148708424450904	-0.00760435566379546	1.26996073537797e-06
NDUFB3	9.87007302816794e-05	-0.0113910225366436	0.0110523642479229	-0.0116084120047599
SAP30BP	-0.00155697242080781	-0.00259934611430492	-0.00371920663713757	0.0108250104002667
CRIM1	-0.00161754733486998	0.00025924063825812	0.00113255485982918	-0.0217249471418923
RPGRIP1L	0.00052377875878298	-0.00874903785925015	0.012660365290785	-0.000683542852690853
NAALADL1	-0.0010539867584206	-0.00776768437007822	0.00945129876595542	-0.00277559888851768
ZNF789	0.00139903483414247	0.00276557534707651	-0.00796335245841879	-0.00522728694459923
FLJ44635	0.00133914772062429	0.00597446556610157	0.00676457449819864	-0.00531361887697271
ZMYND15	-0.000931516714185054	0.0121977366489018	0.00198727471149498	0.00355502283003733
RELL1	-0.00131714468642221	-0.00414978828991613	-0.00868175395243293	-0.0057681485037446
RTN4IP1	0.00152699089001134	0.00260861231515193	0.0048248232774889	-0.0052598375372209
ZNF155	-0.00161930324760082	-0.000168155649630633	-1.21125090013897e-05	0.00566599285299397
KIAA1009	0.00110304938201291	0.00826594847764317	-0.00818575844238073	0.00573560689036611
ZNF501	-0.00157050971898446	0.00342156582527195	0.00144486893941997	-0.00267262121967855
ANAPC5	0.0015891157074452	0.00183437318320778	0.00247906370804791	0.0109444060468284
TTC35	-0.00108929280061156	0.00666975043090657	0.0100067315353704	-0.0105768757205985
SPATS2L	0.00154792075316277	-0.00244096957246914	-0.0040617712917112	-0.00016676086035759
CD101	-0.00121494085947258	-0.00180104404284098	-0.0109672561421379	0.00256630641878764
KIAA0528	-0.00145590873305952	-0.00295721055444285	0.00656343990122586	0.0111182383948293
OSCAR	-0.00159518055515052	0.00156647717997574	0.00212821364420676	-0.00542139686805271
PRDM5	4.13721559770124e-05	-0.00753577748128099	-0.0146033742891757	-0.005805331495213
AGTR1	-0.000190914302179257	-0.011262099913139	-0.0109955700874863	0.00167639494192415
IPMK	0.000841187470712156	-0.0123289398747026	-0.00392278437389068	0.0052476229531233
DDTL	0.00148947346444725	0.00139025152871383	-0.00630860458076709	-7.90767328828439e-05
B3GNTL1	0.00158845510497363	-0.000773914728305005	0.00285420229801061	-0.000338682584199345
COG4	0.00159715482545813	-0.00139092959322249	0.00181188414222769	-0.0108559746547858
TUBBP5	0.000708934640889326	-0.0121352806561923	-0.00656888245498301	-0.00295128352975609
LOC84989	7.77215408759303e-05	0.00107613511617384	0.016777174798658	0.000301113426351752
ZNF682	9.6500950514189e-05	0.0132100203929557	-0.00788164927185976	0.00261348638033188
GTPBP1	-0.00160850866099237	-0.000513433276264115	-0.000124362475430023	0.0111493104781082
RANBP6	-0.00151522530812086	-0.00500585632803135	0.000402404833311495	-0.00551235863387003
SLC38A1	-0.00160662560270643	-0.000326273873626041	0.000602220618936253	0.0218222635510079
PRKAR2A	0.00159577241176734	-0.00140754476748204	0.00131874613466845	1.76735424025218e-05
C12orf56	-0.00147235799083569	-0.00597051844011384	-0.000667411129783246	-0.0017688940142159
CAPN14	-0.00147235799083569	-0.00597051844011384	-0.000667411129783246	-0.0017688940142159
LOC100129055	-0.00147235799083569	-0.00597051844011384	-0.000667411129783246	-0.0017688940142159
LOC100144604	-0.00147235799083569	-0.00597051844011384	-0.000667411129783246	-0.0017688940142159
LRIT2	-0.00147235799083569	-0.00597051844011384	-0.000667411129783246	-0.0017688940142159
ZCWPW2	-0.00147235799083569	-0.00597051844011384	-0.000667411129783246	-0.0017688940142159
MXRA8	-0.00158637896255404	0.00136807905286883	0.00218163472151394	-0.0108686685403983
SOX5	0.00121958999206404	-0.00971937456489054	-0.000222696583975731	-4.52069898625786e-06
ATXN7L1	-0.0012510904515138	0.00379346641776935	0.00961656273744311	-0.0108623621000576
C20orf151	0.000993440338355766	-0.0110205621981778	0.00451755791584072	-0.000345886802784998
LOC338799	-0.00141834021470845	-0.00263422404473402	-0.00727895778605068	0.0111485608740284
HBA2	0.0014705919642223	-0.00347391252367669	-0.00547665756745595	-0.000342522654402424
SETD1B	-0.00146976870152263	-0.00583620942243959	0.00157120801171251	-0.0215117813649045
RHOQ	0.000220479107836732	-0.0128109183692258	0.00827122477168069	-0.00474201389340093
RPP30	0.00123824129618155	0.00935365353896654	0.0017625158504644	-0.00496075868211899
HOMER2	0.00048113544496744	0.0140891368469913	0.00220502318230905	-0.00569563465448179
STK25	-0.0015960203585596	-0.00137385549246957	-0.000368140297113849	0.0218276514630879
LOC100132831	0.000894401439279801	-0.00846774801240257	-0.0101280849377291	-0.00312356279675007
REV1	-0.00132121658058056	0.00828559857521504	-0.00178608864216905	-0.0107904460345724
HARS2	0.00155323146374085	0.00361332220022985	0.000346196061754786	0.00566107693281476
C3orf34	-0.00147475696724826	-0.00579960706568692	5.11473554934271e-05	-7.6130105767674e-05
CWC15	0.00118663506417336	0.00519700265434708	0.00958851786876136	-0.00543079936076036
POLR2F	0.00132158484609348	-0.00310409466499807	0.00876861589073361	0.00593434818062906
NUAK2	0.00121765359668976	-0.00717696297655586	-0.00726532316229968	0.00541108000533393
IRF2	0.00159022621795975	0.0012482274672193	-0.00125351568923679	-0.0107745270850151
CTRL	-0.00104032303347541	0.0103609850876753	-0.00506837699738194	0.00268370002215135
NR_034073	-0.00131150987651097	-0.0014315295316591	-0.00943530281968216	-0.00572729298596015
DEM1	0.00150744934115201	-0.00180393713312561	-0.00521378358407306	-0.00556090846886736
RBBP5	0.00156321844031681	0.00306786037559498	-0.000835006498304496	0.00546903626876622
SRRM1	0.00144988732802471	-0.00601134392155249	0.00204035410484317	-0.0110743025324057
PIBF1	0.00151084699160252	0.000214861469788098	0.00547764115205875	-0.000107621951195183
ARL4C	-0.00149444178339646	-0.00523168191814463	-0.000845784358817961	-0.0109514196278055
PTENP1	-0.00157601050620189	-0.00249365956185479	8.18174882749748e-05	-1.90535187989676e-05
SYNE2	0.00159527186302212	0.000627421573812957	0.000696633784725501	-0.0109424051342309
PHC3	-0.00128232560490807	-0.00790720690061752	0.0045076484938847	0.00542499891809837
UEVLD	0.000689952424606066	0.0127151553515274	0.00474778036745514	0.00248512225152031
SNRNP25	-0.00141967160155735	-0.00634515753339146	0.00279586846575762	0.000312976932161646
TEX14	-0.00141196715317655	0.00396293552991314	-0.00641840456784705	-0.000400337545952945
CUTA	0.00145514628871655	-0.0033161017523842	0.00576012329759002	0.0109524521297973
SIRT7	0.000738430798455776	-0.0130109022722535	0.00210745522338916	0.00598025139884697
GNAS	-0.00158551356791943	-0.00154500584406791	-0.000530756917386247	0.0216919840696987
JAK3	-0.00126099726343679	-0.000712423303085507	0.0101696758359059	-0.005509115170134
PKD1L2	-0.00159339743743594	0.000226648365205238	0.000562427875673372	3.17270355336716e-05
STAG1	0.00116921321802541	-0.00960296770868968	0.00343622542654573	0.0112563049668483
C1D	-0.000973661454407431	0.00983308792589394	-0.00718484940807641	-0.000370612181753496
GCDH	0.00154993888763917	0.00334977913654992	-0.000882076497155835	-0.00542020940960467
UBAC1	0.00148838567075851	0.00247447717799551	-0.00522887672552668	0.000156161923318778
SDHAP2	-0.00144478081722285	-0.00495307441061331	0.00424739647462859	0.00545739386757001
ZNF462	-0.00141116455037538	-0.00683908842966916	0.00058654954976243	0.00502055441244278
ZNF559	0.00129950440007699	0.00829538126765945	0.00235307550502116	-6.11123106917625e-05
KCMF1	0.00086294362816695	0.0117013750116852	0.00472097232501535	0.010661075348357
CLTA	-0.00154373621221586	-0.00321176461934022	-0.00177922547638259	-0.021751445076614
PPP1R3D	-0.00142717534674001	-0.00222676639659871	0.00689554644099668	0.000261548132530232
HLA-F	-0.00150270305031049	0.00444893538944489	-0.00215443512818034	0.00574603499421463
RNF121	0.000762390284863698	0.0116506209876463	-0.00642272753825007	-0.00575556461313938
CAND1	0.00157162870466084	-0.000824445373787203	0.00230203237445744	-0.0109570110548759
CITED2	0.00145826398656205	-0.00508675183048311	-0.00330883815878911	0.0106701576799757
RPGR	-0.00143138937339761	0.000110527599826736	0.0072082853131284	0.00543494068489015
NAA35	0.00123636390939827	-0.00837068777424309	-0.00450325508608735	-0.00549290826539513
WDR81	0.00154828645459013	0.00317009919335112	0.0010797811152159	0.0217475318699761
ANO7	0.00146352835390378	0.00572127913777874	0.000618994654349604	0.00024895643509779
ERCC6	-0.00145670118613674	-0.00431722792755862	-0.00451124687611517	-3.3352659632665e-05
POLL	-0.000186491526610529	-0.0124190412891817	-0.00876753495377728	0.00615340717902232
C21orf81	-0.00059672599048564	0.00809024391057009	0.0123975334899761	-0.00185361234744542
MGAM	-0.00059672599048564	0.00809024391057009	0.0123975334899761	-0.00185361234744542
SLC10A5	-0.00059672599048564	0.00809024391057009	0.0123975334899761	-0.00185361234744542
NCK1	0.00155046588287746	0.00318721777831563	9.06802678954586e-05	0.0110922461888513
SIPA1L2	-0.00137558529877357	-0.00554449935047093	0.00546041843912694	-0.000457134818373428
IL10RA	0.00114837327638247	-0.00948481314949332	0.00418339647263806	0.0054105365345819
AFF4	-0.0015412985911938	-0.00312205613769889	0.00180544293607142	-0.0106434579871498
CCNT2	-0.00150146936685409	0.00469101476632177	-0.000837265495847186	-0.00553936069150339
HAUS2	0.0015299412393248	-0.0038818565613383	0.000157884453336571	-0.0108640998730898
C2orf7	-0.00108398004418661	0.00592658268659413	-0.0100887312770572	-0.00569699093099544
FAM82B	0.00157207945672774	0.0003302038127432	-0.00212154580801349	0.0109523540034839
FLJ10661	0.00137648704472297	0.00731271623952261	0.000213876542133396	9.7469092811213e-05
PIAS2	-0.00137299924593447	0.00373859468933002	-0.00711539595051322	8.7171180110617e-05
RRAGC	-0.000736865848358357	-0.00163273260509153	-0.0145314027222023	-0.0109111197419544
PSMB10	0.00149072614745709	-0.0036007705511545	-0.00381391378073747	0.0108649231037391
SLC25A36	0.00156716440867826	-0.00188746505381199	-0.000933815894183054	-5.88674860339071e-05
ZNHIT2	0.00141045899161351	-0.00420000209770224	0.00580186702119211	3.1795507666633e-05
NPFF	-0.00150250179060757	0.000110584286829264	0.00515559116273805	-1.2891675588126e-05
DOCK5	-0.00147478119085527	0.000758972584966301	0.00588919291958019	0.000289821072175454
GPR68	-0.00143166783296917	0.00608464355075493	0.00147421404971146	-0.005387909397539
C18orf8	-0.00153900298418652	0.00182445119718506	-0.00312268455139566	-0.00503917642958288
TP53TG1	-2.73378259361852e-05	0.00153046473655803	0.016412090468816	-6.11074905685126e-05
ASXL3	-0.00149365892201255	-0.00377419491288937	0.00327883018155304	-0.00264147082091666
DUOXA1	0.00139313738111629	0.000915480347547271	0.00768924367602377	0.00277445961329598
FPR3	0.00139313738111629	0.000915480347547271	0.00768924367602377	0.00277445961329598
SLC35B4	-0.00149327365878718	-0.00432818882035528	-0.00222444855405446	8.38082542888144e-05
C18orf21	0.00125804687459137	-0.0053109608045692	0.00796848197419973	-0.00011707526756422
MED30	0.00119486085337594	-0.00775640137791648	0.0063261965300579	0.000262679823672478
EIF5	-0.00154272379740072	-0.000215371639455182	0.0034443118411593	-0.0218736893173939
C16orf91	0.0014766459064933	-0.00289139448595769	-0.00480534424972288	-4.77685007807359e-05
L3MBTL3	0.000696198178761779	-0.013149915192482	0.000623203068557467	-0.0025617231251156
ZNF92	0.00134967977398072	0.00726373040162633	0.00244162515803974	0.00294706444547321
TRPS1	0.000752667882780096	-0.0128233831265617	0.00136257306550993	-0.010377040227595
LOC400752	-0.0011333552885214	0.00912452098249973	0.00508176592688504	-0.00551048047254469
HIC1	0.000719339424309053	0.00368725773980209	0.0140516968452939	0.0003894893530909
NFAT5	-0.00133581712907599	0.000944056695902505	0.00867268545557958	0.0109719283917921
MTMR11	0.0013800880036465	4.81814988096074e-05	0.00794692905241771	0.00548289688690737
SNX24	-0.00148732398872613	0.00338693859415188	0.00385457608464396	0.00538477889662218
CARS	0.00146627562623301	-0.00274234761063551	0.00514851646733427	0.0107765824086661
CTBP2	-0.00152313221361788	0.002619667795408	0.00291295996040126	-0.011182683312704
ACOX1	-0.00154929946109811	-0.000315949814250251	0.00284731015873032	-0.00024248142922184
NCRNA00176	-0.00145571120457554	-0.00462801718430036	0.0034118965297023	-0.00537346428007335
LOC641298	-0.000590210728935661	-0.00590795171021381	-0.0137018769448296	-6.66207683584813e-05
RAG2	-0.000590210728935661	-0.00590795171021381	-0.0137018769448296	-6.66207683584813e-05
POLDIP2	0.00155444784432047	-0.000830132451071681	0.00228998740627351	5.87613165064995e-05
SPATA20	-0.00154749961431375	-5.0460455323089e-05	0.00288345933112755	0.0109554638224619
NUDT17	-0.00121750493290184	0.00819168832361165	-0.0047703936274659	-0.000285713545330917
STAC	-0.0012612957262378	0.00172186670423287	0.00958510178733699	0.00525146408220732
C1orf220	0.000481847651443355	-0.0136809997065523	-0.00273447461140505	0.000763878438118152
UROC1	0.00142504603488048	-0.00607776797422884	-0.000819189056673927	-5.69961230690552e-05
LOC152217	0.000965094364270485	-0.0113769031562873	0.00187252078309336	0.00537424229403703
WFDC2	0.00046994658740348	-0.0137826849388383	-0.0021311750163769	-0.00232520199118099
HPS6	0.00142297725647946	0.00543129082453118	0.00320119135770452	-0.0109696242120989
RPRD2	-0.00156044152018672	-0.0012700211001711	-0.000823361658965385	0.0218738490330523
SMUG1	0.00147246878064433	-0.00411706429669647	-0.00322242612265735	6.30738193477335e-05
CYP51A1	0.00146418307488679	-0.00489373901018582	0.00201510206819156	-0.00547142699199009
ST7	0.00136614660333726	0.00181509293673589	-0.00776493631476521	0.0110881762089295
IL12RB1	-0.00103791402667662	-0.00197654190881511	0.0120680053530985	0.00256889526847189
LYPD6	-0.00104676900716376	-0.00243033709595086	0.0118765196729499	-0.00561975313629118
RPL31P11	-0.000127588506779907	0.0145115454632139	-0.000627536293561552	0.000320309032446894
PRKAB2	-0.00124029767520586	-0.00685913934209605	0.00638094748655558	-0.000175521088833965
ZFR	-0.00152579945132391	-0.00327773088424601	0.000417938570340293	-2.53924001803362e-05
CYB5R3	0.00155459783844773	-0.00177032058787201	-0.00017344424719057	-0.0111943680595439
NPLOC4	0.00156378759860948	-0.000167556698682995	-0.000903353862477785	-0.0107805082224473
UBE2B	-0.00153944205291729	0.00159414090985636	-0.00241069658939006	-0.0111887156461689
RNF138P1	0.00154427744375386	-0.00127150293255382	-0.00230089503898021	0.00307272968028585
DNAJA3	0.00154196922379412	-0.00229526267959386	-0.00119447466744782	-0.0108260402286689
SLC27A3	0.000916743433955331	0.00673535764641271	0.0108867385962966	0.00566435356338913
AGPHD1	0.00141898288167346	-0.00563770075034876	-0.00275437950487242	-0.000222951310127444
MPZ	-0.000956848745858702	0.011475079135669	0.00113040673202709	-0.00056140357688049
UMODL1	0.00142663283065032	0.00105654869417415	0.00656420297143449	0.00257383865912558
RAMP2	-0.00101271316889418	0.00844016139212815	0.00801947511980684	-0.00531417886779522
SLC25A38	0.00149417926240301	-0.000582906567946234	0.00469490371036147	0.0108186744533441
LSM6	0.00148115602252127	-0.00214646239089169	0.00456304948755505	0.0004767808705426
ING5	-0.00139364763887802	-0.00260928891879669	-0.00673831307760469	0.000111054169381179
ZBTB6	0.000867251590288683	-0.00997635176115949	0.0076220902227968	-0.000488391954197953
CNOT4	-0.00127566179646782	-0.00413653298387431	0.00816235060925402	0.0110105143272508
ZNF426	0.000912707303911909	0.00672089317493671	-0.0108512094810143	0.00573635331939348
ORAOV1	0.00135194935845711	-0.0071897932920837	0.00092690101240175	0.0057081099523761
WNK1	-0.0015465374523405	-0.00184924507225182	0.000162053177607722	0.021831044937395
ZNF354A	-1.28585240082812e-05	0.0127190894691187	0.00779649291005433	-0.000262078435222788
CFH	-0.00136888254090189	0.00273924232378781	-0.00713351155267138	0.00550874628966708
NDUFAF3	-0.00155058566006204	0.00108056666721775	-0.00098803538180342	0.0112695913083993
PAPD5	-0.00154699947373967	-0.00153027515004219	0.000778402272002025	-0.0108762085031649
MGAT1	0.00151424864853988	-0.00247354954322443	-0.00259537396124285	0.000261438460667922
LRRCC1	0.00140078563675037	0.00020705531387867	0.00710388999886478	-0.00560158919191472
TLR5	-0.000168549644628563	0.0123287737571913	0.00833304094049244	-0.00283481869501682
HMGN3	0.00139650872938105	-0.00632479285406546	-0.00103963230163506	0.00568871620643554
LRRC34	-0.000633206290223981	0.00148592935788345	-0.0147513279710067	0.00279222154776761
XIRP1	-0.000468740848948065	-0.00408898845515791	-0.0147957533626606	-0.00173990941035974
HSF4	-0.00111736519932898	-0.00990003421368586	-0.001952368857604	-0.000482490929142874
VHL	0.0015403283219122	-0.0017744151244734	0.000911550544927722	-0.00510076319370755
NTN4	0.00137764667155744	-0.00592071954913964	-0.00351344894133858	-0.000605281091354277
TBC1D23	0.00122292015736965	-0.00868605705708231	-0.00224430370972789	-0.00559256258466371
CCNO	0.00120789520480207	0.00704340641095079	-0.00644085372436191	0.00544754733480705
LASS5	-0.00145821340354656	0.00485627651145579	0.00106183702664295	-0.00543786670998228
SLC38A6	0.00109786403556928	0.00537968576671702	-0.00974021869213515	0.00526775360173581
COQ4	0.00145863938055714	-0.0038350637225416	-0.00348444895709482	5.79982151475684e-05
NFYC	-0.00126552661470279	-0.00816928642175384	-0.00195418798837864	-0.0105092062032662
HNRNPA1L2	-0.000267403427566403	0.00256122118729794	0.0157077358607503	-0.000106563647006855
ST7OT1	2.45783446481853e-05	-0.0102109164882338	-0.0114473325825739	0.00547105594697261
PLD1	0.00151621651567263	0.00120305233117415	0.00313759388615026	0.0109811770372415
ARSI	-6.97601322853038e-05	-0.00166533397966429	-0.0160735893018008	0.00039185238300961
CASC3	-0.00147379457201448	-0.0040114128094754	0.00223905404390616	0.0217836414030522
DNAJC28	-0.00133932189301681	-0.00721604611120919	-0.000847609559873877	-0.000248994057429054
RGS3	0.00127312431407389	-0.00529379862297483	0.00706299092715306	2.39950798553645e-05
SH3RF2	0.000806554920146659	0.00511668503316747	0.0125631362054998	0.0027704979158013
VDAC3	-0.00147628389914749	0.00161670185812135	-0.0045489658134263	0.0109992570933566
FAM192A	-0.00149819484069001	-0.000494543459639957	0.0040444314461567	0.010995458226615
FNDC8	0.000773320344647417	-0.0103797587479125	0.00776352645961661	0.00187155176437042
SMYD3	0.00137095402641146	-0.00530325824817289	0.00457300987429707	-0.0107685408801539
CST7	-0.00113673305496387	0.00128029704736424	-0.0108788209282277	-0.00159469391745719
NCRNA00175	-0.00113673305496387	0.00128029704736424	-0.0108788209282277	-0.00159469391745719
GAN	-0.00104469035610244	0.00674005693061994	-0.00920720070792941	-0.00563801585544759
SFMBT2	0.00144776845477103	-0.00422071556620214	0.00315981254807743	0.00581528106521679
CDRT4	-0.00104752744634058	0.0100829738663831	-0.00362131429011096	0.00528008772742959
LOC388692	-0.000318896747005928	-0.0137438915254101	-0.00339847048660515	-0.00247677065570581
ECHDC1	0.00152130379310304	0.00180784854469749	-0.00209694143666989	-0.0107189520752152
DUSP22	0.00136292599002454	-0.00572264469562405	0.00410609073099811	-0.00016038664969971
COMMD6	0.00107554561063937	-0.00978523829642306	0.00367505539909304	-0.0054357227456817
LOC253039	0.00129913039259244	-0.00713408409975643	0.00348434129058261	-0.00567538300568289
GOLGA5	0.00117187030031045	-0.00856487548209329	0.00425057889519617	0.000164195028868327
F8A1	-0.0014437265577954	-0.00456013037106741	-0.00256735158963349	-0.00035022009632983
RAD52	0.00119052754248045	-0.00434232942436712	-0.00904526387401986	0.00507147561206288
KLF16	-0.00146777174756076	-0.00428576008190635	0.00140465027519618	0.0221736589347745
DDX26B	-0.00149865754944557	-0.00217696009273623	-0.00301108036854379	0.000150011521545629
RANBP17	-0.000905275005537418	0.00663069000128951	0.0107270273851369	-0.00268853620265789
ZNF786	-0.00151062324689462	-0.0028469175076834	0.000827471264944088	-0.0054538978934805
IFT46	-0.00142568212702702	-0.00210616174142611	0.00569137589107209	-3.35741871825585e-05
XAF1	-0.000930320246881974	-0.00142152382897095	-0.0127447154490691	1.32428860219552e-05
TAF3	-0.00137733636393445	0.00317823167562311	0.00628331403801794	-0.00540453057611041
JMJD6	-0.00146039493552536	-0.00148024358592829	-0.0048720931296971	0.0106593824744327
GPR153	0.00117578720659265	-0.00130237769947528	0.0103058499313539	-0.000120806838143173
C12orf44	0.00150091285888724	-0.00286903299595514	-0.00164272064479814	-0.0112894283103046
RHOT2	0.00151990810137406	-0.0010660417007591	-0.00231514302834041	-3.32716989893723e-05
ADSS	0.00110435179037884	0.00985265875998824	-0.00178139278476158	0.00536577305123501
CMAS	-0.00149795630466894	0.00215225128704147	0.00284070702958791	-0.0110217810931916
TSSC1	-0.00138253346625529	-0.00583669442732903	0.00267656951442747	0.00513602365843833
GLTPD1	-0.0014677740108399	-0.00316755530792891	-0.00331155156283111	-0.000134483324593003
STAC3	0.000869127590744477	-0.0103729635717011	0.00634789402723098	0.00320074502837178
