Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
WDR61	162	-1.17811	0.21516	-5.47451	4.38723e-08	1.11887e-07	200	250	95	103	200	250	95	103	7.64	7.95	6.58	6.7
WDR62	258.25	-4.59427	0.270228	-16.8717	7.2672e-64	1.14338e-62	476	517	16	24	476	517	16	24	8.87	8.99	4.13	4.66
WDR63	2.5	1.24029e-06	1.21271	1.02505e-06	0.999999	0.999999	2	3	1	4	2	3	1	4	1.11	1.42	0.71	1.66
WDR65	2.5	1.2753e-06	1.22589	1.04033e-06	0.999999	0.999999	4	1	1	4	4	1	1	4	1.63	0.66	0.66	1.63
WDR66	14.5	-0.677824	0.618432	-1.09536	0.27336	0.326631	18	18	13	9	18	18	13	9	4.12	4.12	3.72	3.27
WDR67	39.75	-2.23987	0.429123	-5.19948	1.99849e-07	4.85198e-07	65	67	13	14	65	67	13	14	5.97	6.01	3.81	3.9
WDR69	3	0.812851	1.14925	0.70449	0.481128	0.538983	2	2	5	3	2	2	5	3	1.25	1.25	2.01	1.55
WDR7	305.25	2.26647	0.187059	12.1106	9.28406e-34	7.17937e-33	94	115	443	569	94	115	443	569	6.57	6.86	8.78	9.14
WDR70	105	-1.57269	0.258836	-6.07256	1.25883e-09	3.55952e-09	152	163	49	56	152	163	49	56	7.23	7.33	5.64	5.83
WDR72	9.25	-3.54782	0.985008	-3.30906	0.000936088	0.00165331	12	23	1	1	12	23	1	1	3.37	4.19	1.03	1.03
WDR73	114.25	-1.05494	0.240168	-4.39162	1.12511e-05	2.39319e-05	155	154	73	75	155	154	73	75	7.27	7.26	6.2	6.24
WDR74	279.25	-1.50018	0.16899	-8.87572	6.94831e-19	3.20126e-18	395	431	139	152	395	431	139	152	8.62	8.74	7.13	7.26
WDR75	136.25	-1.49525	0.23558	-6.34471	2.22848e-10	6.58567e-10	181	222	65	77	181	222	65	77	7.49	7.78	6.04	6.28
WDR76	117.25	-3.31	0.302962	-10.8761	1.49767e-27	9.43052e-27	199	228	18	24	199	228	18	24	7.61	7.8	4.27	4.65
WDR77	256	-2.49885	0.188727	-13.23	5.8896e-40	5.46043e-39	428	443	73	80	428	443	73	80	8.73	8.78	6.21	6.34
WDR78	6.75	-0.0971515	0.850914	-0.11417	0.909103	0.92515	8	6	5	8	8	6	5	8	2.93	2.62	2.44	2.93
WDR8	161.5	-0.87993	0.206139	-4.26822	1.97036e-05	4.1023e-05	219	200	109	118	219	200	109	118	7.77	7.64	6.78	6.89
WDR81	415.25	-0.888627	0.13903	-6.39138	1.644e-10	4.89434e-10	524	555	293	289	524	555	293	289	9.03	9.11	8.2	8.18
WDR82	867.75	0.240465	0.109862	2.1888	0.0286113	0.0416043	781	810	895	985	781	810	895	985	9.61	9.66	9.81	9.94
WDR83	134.5	0.181532	0.22435	0.809145	0.418432	0.477281	115	137	153	133	115	137	153	133	6.85	7.1	7.25	7.06
WDR85	206.5	-0.837028	0.186603	-4.48532	7.28059e-06	1.57282e-05	262	268	136	160	262	268	136	160	8.03	8.06	7.1	7.33
WDR86	36.5	-0.837804	0.404596	-2.06991	0.0384611	0.0547666	45	49	26	26	45	49	26	26	5.47	5.59	4.73	4.73
WDR87	3.5	-1.08945	1.11986	-0.966508	0.33379	0.390234	7	3	1	3	7	3	1	3	2.4	1.6	0.86	1.6
WDR88	4.25	0.146818	1.01254	0.144986	0.884722	0.904657	3	5	5	4	3	5	5	4	1.77	2.23	2.23	2.02
WDR89	48.25	-1.30646	0.365832	-3.56839	0.000359188	0.000665958	75	63	26	29	75	63	26	29	6.2	5.95	4.74	4.89
WDR90	466.25	-2.18509	0.156961	-13.9174	4.96601e-44	5.02736e-43	793	737	140	195	793	737	140	195	9.62	9.52	7.14	7.62
WDR91	218.75	-0.453477	0.197202	-2.29951	0.0214758	0.0318499	210	296	181	188	210	296	181	188	7.71	8.2	7.5	7.56
WDR92	47.75	-1.10938	0.361627	-3.06604	0.00216915	0.00366063	67	64	28	32	67	64	28	32	6.04	5.98	4.85	5.03
WDR93	1.75	0.935554	1.33741	0.693742	0.487844	NA	1	1	4	1	1	1	4	1	0.39	0.39	1.33	0.39
WDSUB1	30.25	-0.25713	0.437549	-0.587636	0.556776	0.61316	36	30	26	29	36	30	26	29	5.15	4.91	4.72	4.86
WDTC1	733	0.437638	0.115948	3.77442	0.000160383	0.000307892	608	637	802	885	608	637	802	885	9.25	9.32	9.65	9.79
WDYHV1	49.25	-0.722141	0.357794	-2.01789	0.0436028	0.0615508	53	70	40	34	53	70	40	34	5.72	6.11	5.33	5.11
WEE1	198.25	-4.23347	0.281716	-14.9225	2.35398e-50	2.77645e-49	368	386	15	24	368	386	15	24	8.5	8.57	4.05	4.66
WEE2	2	-0.551652	1.27975	-0.430028	0.667175	NA	2	3	1	2	2	3	1	2	0.97	1.27	0.58	0.97
WFDC1	134.75	-1.1736	0.226334	-5.18411	2.17043e-07	5.2591e-07	189	185	76	89	189	185	76	89	7.55	7.52	6.26	6.49
WFDC10B	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	2	1	1	1	2	1	1	1	0.57	0.19	0.19	0.19
WFDC13	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	1	2	1	1	1	2	1	1	0.19	0.57	0.19	0.19
WFDC2	24	-0.653083	0.502711	-1.29868	0.194055	0.240098	30	29	13	24	30	29	13	24	4.87	4.83	3.79	4.58
WFDC3	3.25	-0.958868	1.13203	-0.842565	0.399472	0.458345	4	5	3	1	4	5	3	1	1.83	2.04	1.58	0.86
WFIKKN1	81	0.176701	0.28167	0.627329	0.530443	0.587377	81	71	76	96	81	71	76	96	6.34	6.16	6.25	6.58
WFIKKN2	24	4.19694	0.740483	5.33286	9.66788e-08	2.40425e-07	1	3	40	52	1	3	40	52	1.27	2.02	5.18	5.54
WFS1	727.25	0.868108	0.117652	7.37846	1.60132e-13	5.68669e-13	528	501	892	988	528	501	892	988	9.05	8.97	9.8	9.95
WHAMM	93.75	0.0839441	0.270986	0.309772	0.756734	0.79436	74	108	96	97	74	108	96	97	6.22	6.75	6.58	6.6
WHAMML1	6.5	1.04518	0.909628	1.14521	0.25212	0.303496	4	4	4	14	4	4	4	14	2.15	2.15	2.15	3.52
WHAMML2	3.25	-0.560907	1.11559	-0.501947	0.615705	0.667931	5	3	2	3	5	3	2	3	2.07	1.61	1.3	1.61
WHSC1	1237.5	-1.78833	0.103956	-17.2017	2.57899e-66	4.25103e-65	1906	1934	523	587	1906	1934	523	587	10.89	10.91	9.04	9.2
WHSC1L1	334.75	-0.356369	0.156245	-2.28082	0.0225589	0.0333247	358	394	268	319	358	394	268	319	8.48	8.62	8.07	8.32
WHSC2	373	-0.895895	0.149046	-6.0106	1.84842e-09	5.16584e-09	452	519	266	255	452	519	266	255	8.82	9.02	8.06	8
WIBG	132.75	-1.65876	0.236422	-7.01255	2.34009e-12	7.76928e-12	186	218	62	65	186	218	62	65	7.53	7.75	5.98	6.04
WIF1	37.5	5.57865	0.829904	5.73682	9.64733e-09	2.56831e-08	1	1	64	84	1	1	64	84	1.27	1.27	5.88	6.26
WIPF1	255.5	-0.459768	0.167763	-2.74053	0.006134	0.00979616	284	308	208	222	284	308	208	222	8.15	8.26	7.7	7.8
WIPF2	357	0.517297	0.15588	3.31851	0.000905005	0.0016007	279	308	379	462	279	308	379	462	8.13	8.27	8.57	8.85
WIPF3	37.5	2.4773	0.458667	5.37152	7.80766e-08	1.95457e-07	11	11	55	73	11	11	55	73	3.59	3.59	5.73	6.12
WIPI1	155.75	-2.06782	0.246719	-8.37515	5.51527e-17	2.33222e-16	228	276	44	75	228	276	44	75	7.82	8.09	5.5	6.24
WIPI2	730	-0.0374944	0.115263	-0.325295	0.744958	0.784044	758	721	688	753	758	721	688	753	9.57	9.49	9.43	9.56
WISP1	7	-1.68351	0.887775	-1.87749	0.0604515	0.083328	12	10	2	4	12	10	2	4	3.36	3.15	1.57	2.17
WISP2	187.75	-4.31046	0.294301	-14.5296	7.8656e-48	8.77446e-47	383	333	18	17	383	333	18	17	8.55	8.35	4.27	4.2
WISP3	1.5	0.691019	1.36147	0.505092	0.613494	NA	1	1	2	2	1	1	2	2	0.35	0.35	0.74	0.74
WIT1	11.25	-3.85055	0.947777	-3.68699	0.000226926	0.000429017	22	21	1	1	22	21	1	1	4.2	4.14	1.08	1.08
WIZ	545.75	-0.788172	0.131046	-6.01436	1.80604e-09	5.05148e-09	656	727	376	424	656	727	376	424	9.36	9.5	8.56	8.73
WLS	379.5	-0.842405	0.145181	-5.80223	6.54396e-09	1.76358e-08	490	485	256	287	490	485	256	287	8.93	8.92	8	8.17
WNK1	2098.75	-0.0752122	0.0937224	-0.8025	0.422264	0.481239	2110	2197	1917	2171	2110	2197	1917	2171	11.04	11.1	10.91	11.08
WNK2	787.25	1.849	0.123042	15.0258	4.97337e-51	5.96356e-50	327	356	1151	1315	327	356	1151	1315	8.36	8.48	10.16	10.36
WNK3	32.5	4.79501e-07	0.432167	1.10953e-06	0.999999	0.999999	29	36	39	26	29	36	39	26	4.87	5.16	5.27	4.72
WNK4	189.5	-4.99364	0.343111	-14.3285	1.45217e-46	1.56543e-45	347	389	14	8	347	389	14	8	8.41	8.57	3.94	3.27
WNT1	4	0.626485	1.05331	0.593743	0.552684	0.608982	4	2	7	3	4	2	7	3	1.96	1.39	2.51	1.71
WNT10A	10	-0.833877	0.734245	-1.13413	0.256739	0.308476	16	10	7	7	16	10	7	7	3.87	3.31	2.9	2.9
WNT10B	79.75	1.58707	0.293822	5.39736	6.76299e-08	1.69994e-07	42	37	115	125	42	37	115	125	5.42	5.25	6.83	6.94
WNT11	22	0.063473	0.521969	0.121603	0.903214	0.920245	24	19	16	29	24	19	16	29	4.57	4.27	4.05	4.82
WNT16	5	1.37151	1.00307	1.35622	0.175028	0.219687	1	4	9	6	1	4	9	6	1.02	2.03	2.87	2.44
WNT2	5.75	2.34898	1.01192	2.24915	0.0245031	0.0360367	1	2	12	8	1	2	12	8	1	1.43	3.23	2.77
WNT2B	21	1.11888	0.530325	2.1071	0.035109	0.0502999	14	12	27	31	14	12	27	31	3.86	3.67	4.71	4.89
WNT3	27.25	0.129116	0.462774	0.279002	0.780243	0.815572	24	28	24	33	24	28	24	33	4.6	4.8	4.6	5.02
WNT3A	1.5	-0.691017	1.36147	-0.505091	0.613495	NA	2	2	1	1	2	2	1	1	0.74	0.74	0.35	0.35
WNT4	11	0.372865	0.691792	0.538857	0.589985	0.644192	10	9	11	14	10	9	11	14	3.34	3.22	3.46	3.75
WNT5A	153.5	-3.52725	0.279988	-12.5436	4.31119e-36	3.57529e-35	289	277	17	31	289	277	17	31	8.15	8.09	4.21	5
WNT5B	64	-1.68611	0.330705	-5.09289	3.52638e-07	8.3987e-07	92	104	26	34	92	104	26	34	6.5	6.67	4.76	5.12
WNT6	19.25	-1.36249	0.55775	-2.43746	0.0147907	0.0224595	28	28	11	10	28	28	11	10	4.74	4.74	3.55	3.43
WNT7A	16.5	3.63252	0.786208	4.39885	1.08828e-05	2.3197e-05	1	3	26	36	1	3	26	36	1.21	1.98	4.53	4.97
WNT7B	55.25	0.0128808	0.340407	0.0378392	0.969816	0.977333	66	44	56	55	66	44	56	55	6.03	5.47	5.81	5.78
WNT8A	1.5	0.691019	1.36147	0.505092	0.613494	NA	1	1	2	2	1	1	2	2	0.35	0.35	0.74	0.74
WNT8B	2.25	-1.35434	1.26849	-1.04976	0.293827	NA	3	4	1	1	3	4	1	1	1.32	1.56	0.61	0.61
WNT9A	13.25	-1.02731	0.648844	-1.58066	0.113956	0.148868	19	17	8	9	19	17	8	9	4.16	4.02	3.11	3.25
WNT9B	3.5	1.5251	1.13998	1.318	0.187503	0.232912	1	2	8	3	1	2	8	3	0.82	1.24	2.52	1.57
WRAP53	87.5	-1.55933	0.283604	-5.49465	3.91494e-08	1.00227e-07	124	138	49	39	124	138	49	39	6.94	7.09	5.64	5.32
WRB	177.5	0.531761	0.204592	2.59905	0.00934824	0.0145714	137	153	185	235	137	153	185	235	7.1	7.26	7.53	7.87
WRN	78.5	-2.74033	0.332375	-8.21519	2.11831e-16	8.73336e-16	140	134	22	18	140	134	22	18	7.09	7.03	4.53	4.26
WRNIP1	563	-0.527633	0.125433	-4.20644	2.5942e-05	5.34704e-05	677	653	438	484	677	653	438	484	9.4	9.35	8.78	8.92
WSB1	492	-1.15575	0.130956	-8.825	1.09462e-18	5.00187e-18	679	680	302	307	679	680	302	307	9.4	9.41	8.24	8.27
WSB2	682.75	0.987007	0.129804	7.60362	2.87965e-14	1.06416e-13	433	482	824	992	433	482	824	992	8.76	8.92	9.68	9.95
WSCD1	294.25	2.59619	0.185542	13.9819	2.0114e-44	2.05308e-43	83	83	462	549	83	83	462	549	6.4	6.4	8.84	9.09
WSCD2	404.75	6.69772	0.642974	10.1386	3.7258e-24	2.08646e-23	10	2	778	829	10	2	778	829	3.53	2.07	9.58	9.67
WT1	37.25	-5.57271	0.828212	-5.74034	9.44893e-09	2.51899e-08	73	74	1	1	73	74	1	1	6.06	6.08	1.27	1.27
WTAP	220	-0.734192	0.180884	-4.05873	4.93412e-05	9.93199e-05	257	293	165	165	257	293	165	165	8	8.19	7.37	7.37
WTIP	94.5	-0.442794	0.25919	-1.7083	0.08758	0.117255	112	106	86	74	112	106	86	74	6.8	6.72	6.43	6.22
WWC1	241.75	0.526225	0.170539	3.08559	0.00203148	0.00344005	193	203	280	291	193	203	280	291	7.6	7.67	8.13	8.18
WWC2	155.75	-1.85714	0.220339	-8.42373	3.64684e-17	1.55582e-16	242	247	70	64	242	247	70	64	7.91	7.93	6.15	6.02
WWC3	267	-0.516932	0.178777	-2.89144	0.00383486	0.00628816	292	337	190	249	292	337	190	249	8.19	8.39	7.58	7.96
WWOX	127	0.490318	0.225907	2.17036	0.0299796	0.0434443	102	109	143	154	102	109	143	154	6.68	6.77	7.16	7.26
WWP1	154.25	-0.939368	0.211545	-4.44	8.9958e-06	1.9289e-05	201	205	97	114	201	205	97	114	7.64	7.67	6.61	6.84
WWP2	434	-0.0398027	0.140126	-0.284049	0.776373	0.812214	425	455	397	459	425	455	397	459	8.73	8.83	8.63	8.84
WWTR1	264.5	-2.05742	0.186259	-11.0413	2.41583e-28	1.56626e-27	417	437	86	118	417	437	86	118	8.69	8.76	6.45	6.89
XAB2	661	-0.594461	0.118976	-4.99643	5.84022e-07	1.37037e-06	790	801	500	553	790	801	500	553	9.62	9.64	8.97	9.11
XAF1	27.75	-0.228573	0.462362	-0.494341	0.621065	0.672986	36	24	24	27	36	24	24	27	5.14	4.6	4.6	4.76
XAGE3	2	-1.16026	1.29929	-0.881746	0.377914	NA	2	4	1	1	2	4	1	1	0.93	1.47	0.52	0.52
XBP1	670.5	-2.97174	0.138913	-21.3823	1.95396e-101	6.044e-100	1125	1255	146	156	1125	1255	146	156	10.13	10.29	7.2	7.3
XCL1	1.75	-0.301927	1.31473	-0.229473	0.818502	NA	2	2	1	2	2	2	1	2	0.88	0.88	0.49	0.88
XCL2	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
XDH	7.25	-3.18512	1.0218	-2.90023	0.00372894	0.00612202	17	10	1	1	17	10	1	1	3.72	3.07	0.99	0.99
XG	1.5	-0.691017	1.36147	-0.505091	0.613495	NA	2	2	1	1	2	2	1	1	0.74	0.74	0.35	0.35
XIAP	161.25	0.182799	0.2018	0.905841	0.36502	0.42198	147	155	168	175	147	155	168	175	7.2	7.28	7.39	7.45
XIRP1	4	-0.310031	1.03955	-0.298112	0.765618	0.802564	6	3	3	4	6	3	3	4	2.37	1.73	1.73	1.98
XIST	196.25	-0.040263	0.192121	-0.209571	0.834003	0.863518	193	205	173	214	193	205	173	214	7.59	7.68	7.44	7.74
XK	87.75	-0.138691	0.26863	-0.516289	0.605652	0.65901	101	83	84	83	101	83	84	83	6.65	6.38	6.39	6.38
XKR3	5.75	-2.83726	1.05937	-2.52108	0.0116994	0.0179961	11	10	1	1	11	10	1	1	3.11	2.99	0.95	0.95
XKR4	12.25	3.53199	0.870407	3.81835	0.000134347	0.00026008	1	2	22	24	1	2	22	24	1.14	1.58	4.24	4.35
XKR5	8.5	-2.60163	0.890261	-2.83793	0.00454067	0.00737762	13	17	2	2	13	17	2	2	3.49	3.82	1.56	1.56
XKR6	17.5	0.238334	0.569742	0.418294	0.675732	0.723473	14	18	15	23	14	18	15	23	3.85	4.16	3.93	4.48
XKR7	39	5.23108	0.751764	6.26277	3.7819e-10	1.10536e-09	1	2	66	87	1	2	66	87	1.31	1.72	5.93	6.32
XKR8	87.25	-0.221833	0.266706	-0.831744	0.405553	0.464251	89	99	81	80	89	99	81	80	6.47	6.62	6.34	6.33
XKR9	6	1.13697e-06	0.889382	1.27838e-06	0.999999	0.999999	5	7	5	7	5	7	5	7	2.4	2.74	2.4	2.74
XKRX	2.25	-0.249273	1.23456	-0.201824	0.840054	NA	3	2	2	2	3	2	2	2	1.38	1.08	1.08	1.08
XPA	57.75	0.185327	0.325085	0.570081	0.568623	0.624957	49	59	58	65	49	59	58	65	5.62	5.88	5.86	6.02
XPC	317.25	-0.609793	0.157634	-3.86832	0.000109586	0.00021389	357	410	241	261	357	410	241	261	8.48	8.68	7.92	8.03
XPNPEP1	230.5	-1.15588	0.1826	-6.32936	2.46188e-10	7.25803e-10	299	338	132	153	299	338	132	153	8.22	8.39	7.05	7.26
XPNPEP2	3.75	-1.64935	1.11167	-1.45807	0.144821	0.185146	7	5	1	2	7	5	1	2	2.44	2.09	0.88	1.3
XPNPEP3	34.25	-1.00999	0.423874	-2.38127	0.0172529	0.0259657	48	44	26	19	48	44	26	19	5.55	5.43	4.72	4.31
XPO1	774	-1.92789	0.130319	-14.792	1.65051e-49	1.90896e-48	1184	1269	281	362	1184	1269	281	362	10.21	10.3	8.14	8.5
XPO4	155.75	-1.14971	0.212653	-5.40555	6.46089e-08	1.62613e-07	201	229	95	98	201	229	95	98	7.64	7.83	6.58	6.63
XPO5	541	-2.87812	0.14511	-19.8228	1.89365e-87	4.65763e-86	941	965	124	134	941	965	124	134	9.87	9.91	6.97	7.08
XPO6	1055.5	-1.21361	0.107996	-11.2372	2.67603e-29	1.78309e-28	1411	1540	606	665	1411	1540	606	665	10.46	10.59	9.25	9.38
XPO7	633.75	-0.924731	0.123265	-7.5018	6.29464e-14	2.28177e-13	810	851	410	464	810	851	410	464	9.66	9.73	8.68	8.86
XPOT	325	-1.97978	0.16722	-11.8356	2.55368e-32	1.87737e-31	511	527	116	146	511	527	116	146	8.99	9.03	6.87	7.2
XPR1	193	-0.948662	0.1896	-5.00302	5.64398e-07	1.32577e-06	259	250	130	133	259	250	130	133	8.01	7.96	7.03	7.06
XRCC1	270.25	-1.05284	0.171792	-6.12806	8.89568e-10	2.53988e-09	362	368	156	195	362	368	156	195	8.49	8.52	7.29	7.61
XRCC2	39.5	-4.6645	0.65278	-6.74128	1.57002e-11	4.9857e-11	72	81	3	2	72	81	3	2	6.07	6.23	2.09	1.76
XRCC3	274.75	-1.967	0.174089	-11.2947	1.39453e-29	9.39703e-29	440	436	106	117	440	436	106	117	8.77	8.76	6.74	6.88
XRCC4	17.5	-1.90342	0.630911	-3.00054	0.002695	0.00450032	26	30	3	11	26	30	3	11	4.6	4.79	2.1	3.5
XRCC5	1078	-1.75724	0.113057	-15.5419	1.80427e-54	2.3581e-53	1588	1741	455	528	1588	1741	455	528	10.63	10.76	8.83	9.05
XRCC6	857.5	-1.44157	0.113404	-12.7112	5.12405e-37	4.34953e-36	1252	1256	433	489	1252	1256	433	489	10.29	10.29	8.76	8.94
XRCC6BP1	21.25	-1.46558	0.53778	-2.71878	0.00655227	0.0104266	34	29	11	11	34	29	11	11	5.01	4.8	3.56	3.56
XRN1	123.75	-0.703073	0.233082	-3.01619	0.00255977	0.0042847	154	153	84	104	154	153	84	104	7.26	7.25	6.4	6.7
XRN2	348.75	-2.52102	0.165983	-15.1794	4.83899e-52	5.94676e-51	583	606	100	106	583	606	100	106	9.18	9.23	6.66	6.74
XRRA1	78.25	-1.25087	0.303193	-4.12387	3.72551e-05	7.57946e-05	108	113	35	57	108	113	35	57	6.74	6.8	5.17	5.84
XYLB	57.75	-2.86504	0.391266	-7.28112	3.3107e-13	1.15344e-12	96	108	15	12	96	108	15	12	6.54	6.7	4	3.72
XYLT1	218.75	-0.0690051	0.179752	-0.38389	0.70106	0.745774	230	218	199	228	230	218	199	228	7.84	7.77	7.64	7.83
XYLT2	428.75	-1.09574	0.142518	-7.68798	1.49481e-14	5.61276e-14	611	558	256	290	611	558	256	290	9.25	9.12	8.01	8.18
YAF2	5.5	0.470843	0.932886	0.504351	0.614015	0.666623	4	5	9	4	4	5	9	4	2.13	2.34	2.96	2.13
YAP1	322.75	-2.18343	0.167538	-13.027	8.59439e-39	7.71176e-38	514	545	108	124	514	545	108	124	9	9.08	6.77	6.97
YARS	1010.75	-0.893452	0.111649	-8.00222	1.22196e-15	4.85611e-15	1217	1412	693	721	1217	1412	693	721	10.25	10.46	9.44	9.5
YARS2	111	-1.69619	0.25423	-6.66756	2.60089e-11	8.15894e-11	162	178	53	51	162	178	53	51	7.32	7.46	5.75	5.7
YBX1	627.75	-3.37925	0.146432	-23.0577	1.23159e-117	4.7855e-116	1142	1150	103	116	1142	1150	103	116	10.15	10.16	6.71	6.88
YBX2	27.5	-2.67727	0.547855	-4.84047	1.29531e-06	2.96887e-06	43	53	4	10	43	53	4	10	5.34	5.63	2.41	3.43
YDJC	420	-2.54321	0.154367	-16.4668	6.34935e-61	9.49711e-60	721	714	128	117	721	714	128	117	9.49	9.47	7.01	6.89
YEATS2	571.25	-0.985979	0.123396	-7.99009	1.34838e-15	5.34378e-15	753	766	382	384	753	766	382	384	9.55	9.58	8.58	8.59
YEATS4	53	-1.35482	0.352811	-3.83707	0.000124511	0.000241874	74	79	25	34	74	79	25	34	6.18	6.27	4.7	5.11
YES1	141.25	-2.20197	0.244058	-9.01332	1.99907e-19	9.41853e-19	226	239	59	41	226	239	59	41	7.8	7.88	5.9	5.4
YIF1A	405	-1.69667	0.15405	-11.0119	3.34756e-28	2.1598e-27	585	654	171	210	585	654	171	210	9.19	9.35	7.43	7.72
YIF1B	506	-1.01938	0.132488	-7.69383	1.42795e-14	5.36752e-14	648	708	321	347	648	708	321	347	9.34	9.46	8.33	8.44
YIPF1	88.25	-0.600377	0.268631	-2.23478	0.025432	0.0373203	104	109	64	76	104	109	64	76	6.69	6.76	6.01	6.25
YIPF2	322.25	-1.1334	0.154846	-7.3189	2.50015e-13	8.78482e-13	430	456	199	204	430	456	199	204	8.74	8.83	7.64	7.68
YIPF3	563.75	-0.525541	0.128919	-4.07648	4.57231e-05	9.23813e-05	627	704	439	485	627	704	439	485	9.29	9.46	8.78	8.92
YIPF4	89.75	-0.91365	0.285033	-3.20482	0.00135145	0.00234406	126	109	48	76	126	109	48	76	6.96	6.76	5.61	6.25
YIPF5	123.5	-1.23123	0.234974	-5.23843	1.61947e-07	3.96182e-07	167	180	76	71	167	180	76	71	7.37	7.48	6.26	6.17
YIPF6	54.5	-1.61485	0.351308	-4.5913	4.40493e-06	9.68905e-06	78	87	25	28	78	87	25	28	6.26	6.41	4.7	4.85
YIPF7	1.75	0.944494	1.32794	0.705074	0.480764	NA	1	1	3	2	1	1	3	2	0.46	0.46	1.13	0.85
YJEFN3	184.75	1.89139	0.219456	8.61432	7.03569e-18	3.10739e-17	73	83	250	333	73	83	250	333	6.21	6.39	7.96	8.36
YKT6	778	-1.3933	0.123817	-11.2524	2.25478e-29	1.50939e-28	1057	1198	396	461	1057	1198	396	461	10.04	10.22	8.63	8.85
YLPM1	600.5	-0.303256	0.128501	-2.35993	0.0182782	0.02738	618	709	507	568	618	709	507	568	9.27	9.47	8.99	9.15
YME1L1	373.75	-1.73788	0.150367	-11.5553	6.9408e-31	4.88058e-30	578	573	168	176	578	573	168	176	9.17	9.16	7.4	7.47
YOD1	91.25	-1.16591	0.267614	-4.35525	1.32914e-05	2.80922e-05	128	125	56	56	128	125	56	56	6.99	6.95	5.83	5.83
YPEL1	156	0.664801	0.213513	3.11347	0.00184902	0.00314897	107	134	181	202	107	134	181	202	6.75	7.07	7.5	7.65
YPEL2	228.5	1.8562	0.18797	9.87117	5.55137e-23	2.99403e-22	106	91	351	366	106	91	351	366	6.74	6.53	8.45	8.51
YPEL3	938.75	2.28194	0.121341	18.8033	7.09501e-79	1.49427e-77	311	328	1440	1676	311	328	1440	1676	8.29	8.36	10.49	10.71
YPEL4	201.25	2.97255	0.224387	13.2239	6.38857e-40	5.91354e-39	42	48	339	376	42	48	339	376	5.44	5.62	8.39	8.54
YPEL5	342.75	1.17529	0.166613	7.05346	1.74521e-12	5.83458e-12	185	235	433	518	185	235	433	518	7.54	7.88	8.75	9.01
YRDC	124.75	-1.5855	0.244785	-6.47404	9.54193e-11	2.88544e-10	167	208	62	62	167	208	62	62	7.37	7.68	5.97	5.97
YSK4	2	0.551655	1.27975	0.43003	0.667174	NA	1	2	2	3	1	2	2	3	0.58	0.97	0.97	1.27
YTHDC1	377.25	-0.0591472	0.141727	-0.417332	0.676435	0.724158	385	385	361	378	385	385	361	378	8.59	8.59	8.5	8.56
YTHDC2	143.5	-0.767464	0.22392	-3.42712	0.000610018	0.00110437	163	199	96	116	163	199	96	116	7.34	7.63	6.6	6.86
YTHDF1	553.75	-0.651977	0.124696	-5.22843	1.70952e-07	4.17327e-07	656	698	431	430	656	698	431	430	9.36	9.44	8.75	8.75
YTHDF2	276.75	-1.46919	0.170702	-8.60525	7.61515e-18	3.35645e-17	380	434	144	149	380	434	144	149	8.56	8.75	7.18	7.23
YTHDF3	283.5	-0.968535	0.162083	-5.97515	2.29879e-09	6.39145e-09	365	386	187	196	365	386	187	196	8.51	8.59	7.55	7.62
YWHAB	1622	0.12892	0.0960317	1.34248	0.179441	0.224607	1502	1597	1613	1776	1502	1597	1613	1776	10.55	10.64	10.66	10.79
YWHAE	2223.75	-0.161866	0.0960002	-1.6861	0.0917764	0.122219	2284	2413	1947	2251	2284	2413	1947	2251	11.16	11.24	10.93	11.14
YWHAG	3517.75	1.28945	0.0866879	14.8745	4.82263e-50	5.64196e-49	2043	2040	4719	5269	2043	2040	4719	5269	11	11	12.2	12.36
YWHAH	2689.75	2.35192	0.0916607	25.6576	3.47436e-145	1.98925e-143	889	871	4277	4722	889	871	4277	4722	9.8	9.77	12.06	12.2
YWHAQ	1330.5	-0.376891	0.0986357	-3.82104	0.000132891	0.000257487	1477	1530	1103	1212	1477	1530	1103	1212	10.53	10.58	10.11	10.24
YWHAZ	797.25	-0.474893	0.11856	-4.00548	6.18926e-05	0.000123621	870	985	628	706	870	985	628	706	9.76	9.94	9.3	9.46
YY1	495.75	-0.942673	0.13642	-6.90982	4.85259e-12	1.57837e-11	682	623	314	364	682	623	314	364	9.41	9.28	8.3	8.51
YY1AP1	287.75	-0.333923	0.159921	-2.08803	0.036795	0.052563	321	321	269	240	321	321	269	240	8.32	8.32	8.07	7.91
YY2	18.5	-1.28296	0.573985	-2.2308	0.0256945	0.0376702	21	32	10	11	21	32	10	11	4.36	4.91	3.42	3.54
ZADH2	247	0.023287	0.169448	0.137428	0.890692	0.909841	243	247	236	262	243	247	236	262	7.93	7.95	7.88	8.03
ZAK	159	-1.62403	0.227357	-7.14029	9.31364e-13	3.15274e-12	211	270	86	69	211	270	86	69	7.71	8.06	6.44	6.13
